region_code,region_id,raid_day,alerts_count,total_minutes,night_minutes
kyiv_oblast,2,2023-02-20,1,124.0,58.0
kyiv_city,1,2023-02-21,1,115.0,0.0
kyiv_oblast,2,2023-02-21,1,115.0,0.0
kyiv_city,1,2023-02-22,1,23.0,0.0
kyiv_oblast,2,2023-02-22,1,49.0,0.0
kyiv_oblast,2,2023-02-23,0,7.0,0.0
kyiv_city,1,2023-02-24,1,29.0,0.0
kyiv_oblast,2,2023-02-24,1,31.0,0.0
kyiv_city,1,2023-02-25,1,22.0,0.0
kyiv_oblast,2,2023-02-25,1,22.0,0.0
kyiv_city,1,2023-02-26,2,385.0,327.0
kyiv_oblast,2,2023-02-26,2,385.0,326.0
kyiv_oblast,2,2023-02-27,1,11.0,0.0
kyiv_city,1,2023-02-28,3,126.0,90.0
kyiv_oblast,2,2023-02-28,3,127.0,91.0
kyiv_city,1,2023-03-01,1,27.0,0.0
kyiv_oblast,2,2023-03-01,2,84.0,0.0
kyiv_city,1,2023-03-02,2,123.0,0.0
kyiv_oblast,2,2023-03-02,2,154.0,0.0
kyiv_city,1,2023-03-03,1,30.0,0.0
kyiv_oblast,2,2023-03-03,1,9.0,0.0
kyiv_city,1,2023-03-05,2,234.0,131.0
kyiv_oblast,2,2023-03-05,3,344.0,211.0
kyiv_city,1,2023-03-06,1,24.0,0.0
kyiv_oblast,2,2023-03-06,3,85.0,0.0
kyiv_city,1,2023-03-07,2,45.0,0.0
kyiv_oblast,2,2023-03-07,2,45.0,0.0
kyiv_city,1,2023-03-08,1,412.0,302.0
kyiv_oblast,2,2023-03-08,1,412.0,300.0
kyiv_city,1,2023-03-09,2,165.0,0.0
kyiv_oblast,2,2023-03-09,2,164.0,0.0
kyiv_city,1,2023-03-10,1,20.0,0.0
kyiv_oblast,2,2023-03-10,1,19.0,0.0
kyiv_city,1,2023-03-12,1,59.0,0.0
kyiv_oblast,2,2023-03-12,1,58.0,0.0
kyiv_city,1,2023-03-13,2,102.0,0.0
kyiv_oblast,2,2023-03-13,2,102.0,0.0
kyiv_city,1,2023-03-14,5,233.0,0.0
kyiv_oblast,2,2023-03-14,5,235.0,0.0
kyiv_city,1,2023-03-15,3,159.0,0.0
kyiv_oblast,2,2023-03-15,3,159.0,0.0
kyiv_city,1,2023-03-17,2,393.0,223.0
kyiv_oblast,2,2023-03-17,2,342.0,172.0
kyiv_city,1,2023-03-18,1,13.0,0.0
kyiv_oblast,2,2023-03-18,1,13.0,0.0
kyiv_city,1,2023-03-19,1,92.0,0.0
kyiv_oblast,2,2023-03-19,1,92.0,0.0
kyiv_city,1,2023-03-20,1,17.0,0.0
kyiv_oblast,2,2023-03-20,1,18.0,0.0
kyiv_city,1,2023-03-21,2,378.0,259.0
kyiv_oblast,2,2023-03-21,2,384.0,264.0
kyiv_city,1,2023-03-22,1,117.0,0.0
kyiv_oblast,2,2023-03-22,1,118.0,0.0
kyiv_city,1,2023-03-23,1,91.0,91.0
kyiv_oblast,2,2023-03-23,1,91.0,91.0
kyiv_oblast,2,2023-03-26,2,130.0,100.0
kyiv_city,1,2023-03-27,1,145.0,145.0
kyiv_oblast,2,2023-03-27,2,176.0,176.0
kyiv_city,1,2023-03-30,2,173.0,152.0
kyiv_oblast,2,2023-03-30,2,173.0,154.0
kyiv_city,1,2023-04-04,1,123.0,0.0
kyiv_oblast,2,2023-04-04,2,165.0,0.0
kyiv_oblast,2,2023-04-06,3,100.0,18.0
kyiv_city,1,2023-04-07,1,23.0,0.0
kyiv_oblast,2,2023-04-07,3,94.0,36.0
kyiv_oblast,2,2023-04-08,1,17.0,0.0
kyiv_oblast,2,2023-04-10,2,76.0,0.0
kyiv_oblast,2,2023-04-11,1,54.0,0.0
kyiv_city,1,2023-04-12,1,32.0,0.0
kyiv_oblast,2,2023-04-12,1,31.0,0.0
kyiv_city,1,2023-04-13,0,15.0,0.0
kyiv_oblast,2,2023-04-13,1,24.0,0.0
kyiv_oblast,2,2023-04-14,1,55.0,0.0
kyiv_oblast,2,2023-04-15,2,110.0,86.0
kyiv_oblast,2,2023-04-17,3,178.0,0.0
kyiv_oblast,2,2023-04-18,0,215.0,0.0
kyiv_city,1,2023-04-19,1,54.0,54.0
kyiv_oblast,2,2023-04-19,2,65.0,53.0
kyiv_city,1,2023-04-20,2,195.0,195.0
kyiv_oblast,2,2023-04-20,3,228.0,198.0
kyiv_city,1,2023-04-21,1,31.0,0.0
kyiv_oblast,2,2023-04-21,1,31.0,0.0
kyiv_oblast,2,2023-04-25,2,44.0,0.0
kyiv_oblast,2,2023-04-26,2,105.0,95.0
kyiv_city,1,2023-04-27,1,132.0,118.0
kyiv_oblast,2,2023-04-27,2,149.0,118.0
kyiv_city,1,2023-04-28,1,43.0,0.0
kyiv_oblast,2,2023-04-28,5,178.0,0.0
kyiv_oblast,2,2023-04-29,1,17.0,7.0
kyiv_city,1,2023-04-30,1,172.0,139.0
kyiv_oblast,2,2023-04-30,1,169.0,137.0
kyiv_oblast,2,2023-05-01,5,144.0,58.0
kyiv_city,1,2023-05-02,1,274.0,274.0
kyiv_oblast,2,2023-05-02,3,327.0,294.0
kyiv_city,1,2023-05-03,3,287.0,219.0
kyiv_oblast,2,2023-05-03,4,371.0,307.0
kyiv_city,1,2023-05-04,1,33.0,0.0
kyiv_oblast,2,2023-05-04,1,52.0,0.0
kyiv_city,1,2023-05-05,1,58.0,0.0
kyiv_oblast,2,2023-05-05,4,154.0,0.0
kyiv_city,1,2023-05-06,2,166.0,166.0
kyiv_oblast,2,2023-05-06,4,270.0,224.0
kyiv_city,1,2023-05-07,2,218.0,214.0
kyiv_oblast,2,2023-05-07,3,239.0,216.0
kyiv_city,1,2023-05-08,1,163.0,116.0
kyiv_oblast,2,2023-05-08,2,233.0,183.0
kyiv_oblast,2,2023-05-09,1,18.0,0.0
kyiv_oblast,2,2023-05-10,2,180.0,6.0
kyiv_oblast,2,2023-05-11,1,33.0,0.0
kyiv_city,1,2023-05-12,1,150.0,150.0
kyiv_oblast,2,2023-05-12,2,160.0,150.0
kyiv_city,1,2023-05-13,2,268.0,268.0
kyiv_oblast,2,2023-05-13,3,352.0,269.0
kyiv_oblast,2,2023-05-14,1,131.0,131.0
kyiv_city,1,2023-05-15,3,187.0,170.0
kyiv_oblast,2,2023-05-15,3,188.0,171.0
kyiv_city,1,2023-05-16,1,63.0,63.0
kyiv_oblast,2,2023-05-16,1,63.0,63.0
kyiv_city,1,2023-05-17,2,197.0,195.0
kyiv_oblast,2,2023-05-17,3,215.0,193.0
kyiv_city,1,2023-05-18,2,288.0,256.0
kyiv_oblast,2,2023-05-18,2,283.0,252.0
kyiv_city,1,2023-05-19,1,140.0,140.0
kyiv_oblast,2,2023-05-19,1,155.0,155.0
kyiv_city,1,2023-05-21,1,146.0,146.0
kyiv_oblast,2,2023-05-21,1,147.0,147.0
kyiv_city,1,2023-05-22,1,12.0,12.0
kyiv_oblast,2,2023-05-22,4,165.0,121.0
kyiv_oblast,2,2023-05-23,1,185.0,185.0
kyiv_city,1,2023-05-24,1,196.0,196.0
kyiv_oblast,2,2023-05-24,3,266.0,201.0
kyiv_city,1,2023-05-25,1,152.0,152.0
kyiv_oblast,2,2023-05-25,2,202.0,152.0
kyiv_city,1,2023-05-27,1,314.0,292.0
kyiv_oblast,2,2023-05-27,1,338.0,315.0
kyiv_city,1,2023-05-28,2,309.0,259.0
kyiv_oblast,2,2023-05-28,3,342.0,292.0
kyiv_city,1,2023-05-29,2,241.0,161.0
kyiv_oblast,2,2023-05-29,2,274.0,191.0
kyiv_city,1,2023-05-31,3,115.0,74.0
kyiv_oblast,2,2023-05-31,2,259.0,74.0
kyiv_city,1,2023-06-01,1,161.0,161.0
kyiv_oblast,2,2023-06-01,2,177.0,154.0
kyiv_city,1,2023-06-02,1,28.0,28.0
kyiv_oblast,2,2023-06-02,1,29.0,29.0
kyiv_city,1,2023-06-03,1,162.0,162.0
kyiv_oblast,2,2023-06-03,1,152.0,152.0
kyiv_oblast,2,2023-06-04,1,15.0,0.0
kyiv_city,1,2023-06-05,1,193.0,193.0
kyiv_oblast,2,2023-06-05,2,244.0,214.0
kyiv_city,1,2023-06-06,1,31.0,0.0
kyiv_oblast,2,2023-06-06,2,95.0,0.0
kyiv_city,1,2023-06-07,0,3.0,0.0
kyiv_oblast,2,2023-06-07,1,183.0,178.0
kyiv_city,1,2023-06-08,2,269.0,220.0
kyiv_oblast,2,2023-06-08,2,282.0,226.0
kyiv_city,1,2023-06-09,1,40.0,40.0
kyiv_oblast,2,2023-06-09,2,69.0,69.0
kyiv_oblast,2,2023-06-10,2,174.0,157.0
kyiv_city,1,2023-06-11,1,17.0,0.0
kyiv_oblast,2,2023-06-11,1,18.0,0.0
kyiv_city,1,2023-06-12,2,182.0,112.0
kyiv_oblast,2,2023-06-12,2,181.0,111.0
kyiv_city,1,2023-06-14,3,134.0,111.0
kyiv_oblast,2,2023-06-14,4,177.0,111.0
kyiv_city,1,2023-06-15,3,140.0,0.0
kyiv_oblast,2,2023-06-15,4,162.0,17.0
kyiv_city,1,2023-06-16,0,17.0,0.0
kyiv_oblast,2,2023-06-16,0,18.0,0.0
kyiv_oblast,2,2023-06-17,1,111.0,0.0
kyiv_city,1,2023-06-19,1,217.0,187.0
kyiv_oblast,2,2023-06-19,2,307.0,238.0
kyiv_oblast,2,2023-06-20,2,183.0,167.0
kyiv_city,1,2023-06-21,1,62.0,62.0
kyiv_oblast,2,2023-06-21,2,95.0,65.0
kyiv_city,1,2023-06-22,1,130.0,130.0
kyiv_oblast,2,2023-06-22,1,123.0,123.0
kyiv_city,1,2023-06-23,4,198.0,139.0
kyiv_oblast,2,2023-06-23,4,186.0,138.0
kyiv_city,1,2023-06-25,1,46.0,46.0
kyiv_oblast,2,2023-06-25,1,197.0,197.0
kyiv_oblast,2,2023-06-26,1,5.0,0.0
kyiv_oblast,2,2023-06-27,0,7.0,0.0
kyiv_city,1,2023-07-01,2,101.0,51.0
kyiv_oblast,2,2023-07-01,2,107.0,60.0
kyiv_oblast,2,2023-07-03,1,108.0,108.0
kyiv_city,1,2023-07-05,1,108.0,108.0
kyiv_oblast,2,2023-07-05,2,180.0,108.0
kyiv_oblast,2,2023-07-06,1,82.0,82.0
kyiv_city,1,2023-07-07,1,36.0,0.0
kyiv_oblast,2,2023-07-07,1,35.0,0.0
kyiv_oblast,2,2023-07-09,1,32.0,0.0
kyiv_city,1,2023-07-10,1,61.0,61.0
kyiv_oblast,2,2023-07-10,3,148.0,121.0
kyiv_city,1,2023-07-11,3,177.0,131.0
kyiv_oblast,2,2023-07-11,3,210.0,161.0
kyiv_city,1,2023-07-12,1,175.0,175.0
kyiv_oblast,2,2023-07-12,1,196.0,196.0
kyiv_oblast,2,2023-07-13,1,54.0,54.0
kyiv_city,1,2023-07-14,1,31.0,0.0
kyiv_oblast,2,2023-07-14,1,25.0,0.0
kyiv_city,1,2023-07-16,2,24.0,0.0
kyiv_oblast,2,2023-07-16,2,23.0,0.0
kyiv_oblast,2,2023-07-17,1,14.0,0.0
kyiv_city,1,2023-07-18,2,106.0,106.0
kyiv_oblast,2,2023-07-18,3,264.0,247.0
kyiv_oblast,2,2023-07-19,2,87.0,61.0
kyiv_city,1,2023-07-20,3,118.0,16.0
kyiv_oblast,2,2023-07-20,5,176.0,32.0
kyiv_city,1,2023-07-21,0,2.0,0.0
kyiv_oblast,2,2023-07-21,0,28.0,0.0
kyiv_oblast,2,2023-07-22,1,28.0,28.0
kyiv_oblast,2,2023-07-23,1,24.0,0.0
kyiv_city,1,2023-07-24,1,184.0,184.0
kyiv_oblast,2,2023-07-24,2,283.0,214.0
kyiv_city,1,2023-07-26,2,226.0,0.0
kyiv_oblast,2,2023-07-26,3,266.0,44.0
kyiv_city,1,2023-07-28,2,37.0,0.0
kyiv_oblast,2,2023-07-28,2,35.0,0.0
kyiv_oblast,2,2023-07-29,3,117.0,43.0
kyiv_city,1,2023-07-30,1,43.0,43.0
kyiv_oblast,2,2023-07-30,2,73.0,34.0
kyiv_city,1,2023-07-31,1,24.0,0.0
kyiv_oblast,2,2023-07-31,1,59.0,0.0
kyiv_city,1,2023-08-01,6,179.0,70.0
kyiv_oblast,2,2023-08-01,6,301.0,182.0
kyiv_city,1,2023-08-02,1,181.0,181.0
kyiv_oblast,2,2023-08-02,3,249.0,202.0
kyiv_city,1,2023-08-04,3,104.0,0.0
kyiv_oblast,2,2023-08-04,3,104.0,0.0
kyiv_city,1,2023-08-05,2,128.0,35.0
kyiv_oblast,2,2023-08-05,4,232.0,114.0
kyiv_city,1,2023-08-08,1,33.0,0.0
kyiv_oblast,2,2023-08-08,1,35.0,0.0
kyiv_city,1,2023-08-09,6,204.0,108.0
kyiv_oblast,2,2023-08-09,6,326.0,230.0
kyiv_city,1,2023-08-10,1,46.0,0.0
kyiv_oblast,2,2023-08-10,1,63.0,0.0
kyiv_city,1,2023-08-13,1,31.0,31.0
kyiv_oblast,2,2023-08-13,2,37.0,31.0
kyiv_city,1,2023-08-14,1,125.0,125.0
kyiv_oblast,2,2023-08-14,1,157.0,132.0
kyiv_city,1,2023-08-15,2,133.0,0.0
kyiv_oblast,2,2023-08-15,3,157.0,0.0
kyiv_city,1,2023-08-17,4,259.0,113.0
kyiv_oblast,2,2023-08-17,4,259.0,114.0
kyiv_city,1,2023-08-18,2,46.0,0.0
kyiv_oblast,2,2023-08-18,3,318.0,271.0
kyiv_city,1,2023-08-19,0,0.0,0.0
kyiv_oblast,2,2023-08-19,1,55.0,0.0
kyiv_city,1,2023-08-21,1,26.0,26.0
kyiv_oblast,2,2023-08-21,1,37.0,37.0
kyiv_city,1,2023-08-22,1,32.0,0.0
kyiv_oblast,2,2023-08-22,1,32.0,0.0
kyiv_city,1,2023-08-23,1,73.0,0.0
kyiv_oblast,2,2023-08-23,2,89.0,0.0
kyiv_city,1,2023-08-24,1,58.0,0.0
kyiv_oblast,2,2023-08-24,2,85.0,0.0
kyiv_city,1,2023-08-25,7,178.0,78.0
kyiv_oblast,2,2023-08-25,7,178.0,79.0
kyiv_city,1,2023-08-26,1,172.0,148.0
kyiv_oblast,2,2023-08-26,1,168.0,146.0
kyiv_city,1,2023-08-27,1,24.0,24.0
kyiv_oblast,2,2023-08-27,1,43.0,43.0
kyiv_city,1,2023-08-29,2,182.0,182.0
kyiv_oblast,2,2023-08-29,2,244.0,236.0
kyiv_city,1,2023-08-31,1,55.0,55.0
kyiv_oblast,2,2023-08-31,1,53.0,53.0
kyiv_oblast,2,2023-09-03,1,23.0,0.0
kyiv_city,1,2023-09-04,1,41.0,0.0
kyiv_oblast,2,2023-09-04,1,40.0,0.0
kyiv_city,1,2023-09-05,1,114.0,77.0
kyiv_oblast,2,2023-09-05,1,113.0,76.0
kyiv_city,1,2023-09-07,2,75.0,0.0
kyiv_oblast,2,2023-09-07,2,76.0,0.0
kyiv_city,1,2023-09-09,1,113.0,113.0
kyiv_oblast,2,2023-09-09,1,187.0,187.0
kyiv_oblast,2,2023-09-10,1,70.0,70.0
kyiv_oblast,2,2023-09-12,1,161.0,161.0
kyiv_city,1,2023-09-15,1,33.0,0.0
kyiv_oblast,2,2023-09-15,1,40.0,0.0
kyiv_city,1,2023-09-16,1,130.0,78.0
kyiv_oblast,2,2023-09-16,1,130.0,78.0
kyiv_city,1,2023-09-17,1,123.0,123.0
kyiv_oblast,2,2023-09-17,1,123.0,123.0
kyiv_city,1,2023-09-18,1,31.0,0.0
kyiv_oblast,2,2023-09-18,1,30.0,0.0
kyiv_city,1,2023-09-19,1,113.0,113.0
kyiv_oblast,2,2023-09-19,2,153.0,123.0
kyiv_city,1,2023-09-20,2,183.0,94.0
kyiv_oblast,2,2023-09-20,3,224.0,93.0
kyiv_oblast,2,2023-09-21,1,30.0,30.0
kyiv_oblast,2,2023-09-23,1,30.0,24.0
kyiv_city,1,2023-09-24,1,55.0,55.0
kyiv_oblast,2,2023-09-24,2,82.0,54.0
kyiv_oblast,2,2023-09-25,1,43.0,43.0
kyiv_city,1,2023-09-26,2,51.0,0.0
kyiv_oblast,2,2023-09-26,2,51.0,0.0
kyiv_oblast,2,2023-09-27,1,11.0,0.0
kyiv_city,1,2023-09-29,1,64.0,0.0
kyiv_oblast,2,2023-09-29,3,90.0,12.0
kyiv_oblast,2,2023-09-30,2,149.0,106.0
kyiv_city,1,2023-10-01,1,41.0,41.0
kyiv_oblast,2,2023-10-01,1,46.0,46.0
kyiv_oblast,2,2023-10-03,1,52.0,0.0
kyiv_oblast,2,2023-10-04,1,16.0,16.0
kyiv_oblast,2,2023-10-06,1,28.0,28.0
kyiv_oblast,2,2023-10-08,2,50.0,13.0
kyiv_oblast,2,2023-10-09,1,22.0,0.0
kyiv_oblast,2,2023-10-10,2,125.0,90.0
kyiv_oblast,2,2023-10-11,1,27.0,0.0
kyiv_oblast,2,2023-10-12,1,58.0,0.0
kyiv_oblast,2,2023-10-13,1,11.0,0.0
kyiv_oblast,2,2023-10-14,1,45.0,0.0
kyiv_oblast,2,2023-10-15,4,277.0,205.0
kyiv_oblast,2,2023-10-16,1,47.0,0.0
kyiv_city,1,2023-10-17,1,70.0,0.0
kyiv_oblast,2,2023-10-17,2,95.0,0.0
kyiv_oblast,2,2023-10-18,3,114.0,114.0
kyiv_oblast,2,2023-10-21,2,82.0,82.0
kyiv_city,1,2023-10-22,1,49.0,49.0
kyiv_oblast,2,2023-10-22,2,176.0,120.0
kyiv_oblast,2,2023-10-23,1,8.0,8.0
kyiv_oblast,2,2023-10-24,4,197.0,153.0
kyiv_oblast,2,2023-10-25,1,30.0,0.0
kyiv_city,1,2023-10-27,1,66.0,0.0
kyiv_oblast,2,2023-10-27,1,66.0,0.0
kyiv_city,1,2023-10-28,0,56.0,0.0
kyiv_oblast,2,2023-10-28,2,124.0,68.0
kyiv_oblast,2,2023-10-29,5,322.0,71.0
kyiv_oblast,2,2023-10-30,2,48.0,26.0
kyiv_city,1,2023-10-31,2,51.0,39.0
kyiv_oblast,2,2023-10-31,2,101.0,90.0
kyiv_oblast,2,2023-11-02,2,137.0,111.0
kyiv_oblast,2,2023-11-03,1,34.0,34.0
kyiv_city,1,2023-11-04,1,150.0,0.0
kyiv_oblast,2,2023-11-04,1,151.0,0.0
kyiv_oblast,2,2023-11-05,1,18.0,0.0
kyiv_city,1,2023-11-06,1,87.0,0.0
kyiv_oblast,2,2023-11-06,1,87.0,0.0
kyiv_oblast,2,2023-11-07,2,64.0,27.0
kyiv_city,1,2023-11-08,1,40.0,0.0
kyiv_oblast,2,2023-11-08,2,68.0,0.0
kyiv_city,1,2023-11-09,1,90.0,0.0
kyiv_oblast,2,2023-11-09,2,179.0,89.0
kyiv_city,1,2023-11-10,2,268.0,71.0
kyiv_oblast,2,2023-11-10,5,351.0,128.0
kyiv_city,1,2023-11-11,1,207.0,0.0
kyiv_oblast,2,2023-11-11,1,207.0,0.0
kyiv_oblast,2,2023-11-12,1,41.0,0.0
kyiv_city,1,2023-11-13,1,12.0,0.0
kyiv_oblast,2,2023-11-13,2,38.0,0.0
kyiv_city,1,2023-11-14,2,177.0,13.0
kyiv_oblast,2,2023-11-14,2,178.0,13.0
kyiv_city,1,2023-11-15,2,142.0,0.0
kyiv_oblast,2,2023-11-15,3,171.0,0.0
kyiv_oblast,2,2023-11-16,4,104.0,61.0
kyiv_city,1,2023-11-17,2,114.0,114.0
kyiv_oblast,2,2023-11-17,3,225.0,214.0
kyiv_city,1,2023-11-18,2,190.0,190.0
kyiv_oblast,2,2023-11-18,2,303.0,242.0
kyiv_oblast,2,2023-11-19,1,37.0,0.0
kyiv_oblast,2,2023-11-20,1,43.0,43.0
kyiv_oblast,2,2023-11-21,3,109.0,70.0
kyiv_oblast,2,2023-11-22,1,39.0,0.0
kyiv_oblast,2,2023-11-23,1,45.0,42.0
kyiv_city,1,2023-11-24,1,368.0,203.0
kyiv_oblast,2,2023-11-24,1,400.0,234.0
kyiv_city,1,2023-11-25,2,231.0,197.0
kyiv_oblast,2,2023-11-25,3,294.0,258.0
kyiv_city,1,2023-11-27,1,102.0,0.0
kyiv_oblast,2,2023-11-27,1,101.0,0.0
kyiv_city,1,2023-11-28,2,70.0,1.0
kyiv_oblast,2,2023-11-28,2,144.0,11.0
kyiv_city,1,2023-11-29,1,8.0,8.0
kyiv_oblast,2,2023-11-29,3,119.0,119.0
kyiv_city,1,2023-11-30,2,105.0,0.0
kyiv_oblast,2,2023-11-30,2,154.0,0.0
kyiv_city,1,2023-12-01,0,27.0,0.0
kyiv_oblast,2,2023-12-01,0,24.0,0.0
kyiv_city,1,2023-12-02,1,100.0,0.0
kyiv_oblast,2,2023-12-02,4,174.0,55.0
kyiv_city,1,2023-12-03,2,109.0,0.0
kyiv_oblast,2,2023-12-03,3,119.0,12.0
kyiv_oblast,2,2023-12-05,2,167.0,153.0
kyiv_city,1,2023-12-06,1,108.0,0.0
kyiv_oblast,2,2023-12-06,2,133.0,0.0
kyiv_city,1,2023-12-07,2,170.0,0.0
kyiv_oblast,2,2023-12-07,2,171.0,0.0
kyiv_city,1,2023-12-09,1,68.0,0.0
kyiv_oblast,2,2023-12-09,1,68.0,0.0
kyiv_city,1,2023-12-10,1,46.0,46.0
kyiv_oblast,2,2023-12-10,2,71.0,46.0
kyiv_city,1,2023-12-12,1,37.0,37.0
kyiv_oblast,2,2023-12-12,2,41.0,38.0
kyiv_city,1,2023-12-13,2,81.0,0.0
kyiv_oblast,2,2023-12-13,2,75.0,0.0
kyiv_city,1,2023-12-14,3,196.0,0.0
kyiv_oblast,2,2023-12-14,3,196.0,0.0
kyiv_city,1,2023-12-15,1,256.0,256.0
kyiv_oblast,2,2023-12-15,2,292.0,283.0
kyiv_city,1,2023-12-16,1,17.0,0.0
kyiv_oblast,2,2023-12-16,2,72.0,56.0
kyiv_oblast,2,2023-12-17,1,35.0,35.0
kyiv_city,1,2023-12-19,1,92.0,92.0
kyiv_oblast,2,2023-12-19,2,160.0,160.0
kyiv_city,1,2023-12-20,2,65.0,0.0
kyiv_oblast,2,2023-12-20,4,178.0,97.0
kyiv_city,1,2023-12-21,1,119.0,119.0
kyiv_oblast,2,2023-12-21,1,148.0,148.0
kyiv_city,1,2023-12-22,1,55.0,0.0
kyiv_oblast,2,2023-12-22,1,57.0,0.0
kyiv_city,1,2023-12-24,1,89.0,0.0
kyiv_oblast,2,2023-12-24,1,87.0,0.0
kyiv_city,1,2023-12-25,3,119.0,17.0
kyiv_oblast,2,2023-12-25,4,151.0,51.0
kyiv_city,1,2023-12-26,1,59.0,0.0
kyiv_oblast,2,2023-12-26,1,58.0,0.0
kyiv_city,1,2023-12-27,1,27.0,0.0
kyiv_oblast,2,2023-12-27,1,29.0,0.0
kyiv_city,1,2023-12-28,3,281.0,118.0
kyiv_oblast,2,2023-12-28,5,368.0,169.0
kyiv_city,1,2023-12-29,2,151.0,0.0
kyiv_oblast,2,2023-12-29,2,150.0,0.0
kyiv_city,1,2023-12-30,1,67.0,0.0
kyiv_oblast,2,2023-12-30,4,270.0,106.0
kyiv_city,1,2023-12-31,3,209.0,0.0
kyiv_oblast,2,2023-12-31,4,311.0,27.0
kyiv_city,1,2024-01-01,4,573.0,98.0
kyiv_oblast,2,2024-01-01,3,678.0,187.0
kyiv_city,1,2024-01-02,1,38.0,0.0
kyiv_oblast,2,2024-01-02,2,105.0,0.0
kyiv_oblast,2,2024-01-03,1,30.0,30.0
kyiv_city,1,2024-01-04,1,30.0,0.0
kyiv_oblast,2,2024-01-04,2,95.0,55.0
kyiv_city,1,2024-01-05,1,128.0,0.0
kyiv_oblast,2,2024-01-05,2,171.0,44.0
kyiv_city,1,2024-01-06,1,70.0,0.0
kyiv_oblast,2,2024-01-06,3,152.0,56.0
kyiv_city,1,2024-01-07,2,160.0,0.0
kyiv_oblast,2,2024-01-07,3,199.0,0.0
kyiv_oblast,2,2024-01-08,2,33.0,0.0
kyiv_city,1,2024-01-09,1,51.0,0.0
kyiv_oblast,2,2024-01-09,2,91.0,0.0
kyiv_city,1,2024-01-11,1,76.0,0.0
kyiv_oblast,2,2024-01-11,1,76.0,0.0
kyiv_city,1,2024-01-12,4,191.0,36.0
kyiv_oblast,2,2024-01-12,5,240.0,69.0
kyiv_city,1,2024-01-13,1,97.0,0.0
kyiv_oblast,2,2024-01-13,1,98.0,0.0
kyiv_city,1,2024-01-14,1,26.0,0.0
kyiv_oblast,2,2024-01-14,1,27.0,0.0
kyiv_city,1,2024-01-15,1,80.0,0.0
kyiv_oblast,2,2024-01-15,2,79.0,0.0
kyiv_city,1,2024-01-16,1,91.0,0.0
kyiv_oblast,2,2024-01-16,2,118.0,0.0
kyiv_city,1,2024-01-17,2,51.0,0.0
kyiv_oblast,2,2024-01-17,2,51.0,0.0
kyiv_city,1,2024-01-18,0,78.0,0.0
kyiv_oblast,2,2024-01-18,0,78.0,0.0
kyiv_oblast,2,2024-01-19,2,88.0,64.0
kyiv_city,1,2024-01-20,1,31.0,0.0
kyiv_oblast,2,2024-01-20,1,30.0,0.0
kyiv_city,1,2024-01-22,3,264.0,16.0
kyiv_oblast,2,2024-01-22,3,265.0,16.0
kyiv_city,1,2024-01-23,3,231.0,0.0
kyiv_oblast,2,2024-01-23,4,284.0,54.0
kyiv_city,1,2024-01-24,0,117.0,0.0
kyiv_oblast,2,2024-01-24,0,118.0,0.0
kyiv_city,1,2024-01-26,1,58.0,0.0
kyiv_oblast,2,2024-01-26,1,54.0,0.0
kyiv_city,1,2024-01-27,1,34.0,0.0
kyiv_oblast,2,2024-01-27,1,32.0,0.0
kyiv_city,1,2024-01-28,1,34.0,0.0
kyiv_oblast,2,2024-01-28,2,103.0,34.0
kyiv_oblast,2,2024-01-29,1,98.0,98.0
kyiv_city,1,2024-01-30,1,26.0,0.0
kyiv_oblast,2,2024-01-30,3,122.0,0.0
kyiv_city,1,2024-01-31,2,119.0,0.0
kyiv_oblast,2,2024-01-31,3,136.0,0.0
kyiv_oblast,2,2024-02-01,2,54.0,0.0
kyiv_city,1,2024-02-02,1,21.0,0.0
kyiv_oblast,2,2024-02-02,2,65.0,46.0
kyiv_city,1,2024-02-03,1,36.0,0.0
kyiv_oblast,2,2024-02-03,2,46.0,0.0
kyiv_oblast,2,2024-02-04,0,10.0,0.0
kyiv_oblast,2,2024-02-05,1,28.0,0.0
kyiv_city,1,2024-02-06,1,174.0,5.0
kyiv_oblast,2,2024-02-06,3,224.0,32.0
kyiv_oblast,2,2024-02-07,2,66.0,24.0
kyiv_city,1,2024-02-08,1,38.0,0.0
kyiv_oblast,2,2024-02-08,3,137.0,0.0
kyiv_city,1,2024-02-09,0,59.0,0.0
kyiv_oblast,2,2024-02-09,2,147.0,0.0
kyiv_city,1,2024-02-10,1,120.0,120.0
kyiv_oblast,2,2024-02-10,1,145.0,145.0
kyiv_oblast,2,2024-02-11,1,31.0,31.0
kyiv_city,1,2024-02-14,3,235.0,72.0
kyiv_oblast,2,2024-02-14,4,260.0,95.0
kyiv_city,1,2024-02-15,0,5.0,0.0
kyiv_oblast,2,2024-02-15,1,48.0,44.0
kyiv_city,1,2024-02-16,1,39.0,0.0
kyiv_oblast,2,2024-02-16,2,78.0,35.0
kyiv_city,1,2024-02-17,1,30.0,0.0
kyiv_oblast,2,2024-02-17,2,146.0,118.0
kyiv_city,1,2024-02-19,2,104.0,0.0
kyiv_oblast,2,2024-02-19,2,101.0,0.0
kyiv_city,1,2024-02-21,1,70.0,0.0
kyiv_oblast,2,2024-02-21,1,69.0,0.0
kyiv_city,1,2024-02-23,1,104.0,91.0
kyiv_oblast,2,2024-02-23,1,136.0,102.0
kyiv_oblast,2,2024-02-24,2,140.0,54.0
kyiv_city,1,2024-02-26,1,47.0,0.0
kyiv_oblast,2,2024-02-26,3,88.0,16.0
